V1 ID,V2 ID,Promotion,Year,Title,V3 ID
1995109083,Heat-11242,WWE,1999,Heat 1999-03-28,
1995599083,Heat-11241,WWE,1999,Heat 1999-02-14,
1995611283,Heat-11246,WWE,1999,Heat 1999-07-25,
1998755883,Heat-11244,WWE,1999,Heat 1999-05-23,
1998756383,Heat-11748,WWE,1999,Heat 1999-05-30,
1998764383,Heat-11245,WWE,1999,Heat 1999-06-27,
1998764983,Heat-11750,WWE,1999,Heat 1999-06-06,
31303613,No-Way-Out-2000-9777,WWE,2000,No Way Out,
31317799,No-Mercy-2000-11887,WWE,2000,No Mercy 2000,
31326763,Judgment-Day-2000-11838,WWE,2000,Judgment Day,
31336867,King-of-the-Ring-2000-10412,WWE,2000,King of the Ring 2000,
31336877,Survivor-Series-2000-11824,WWE,2000,Survivor Series 2000,
31336883,Backlash-2000-11897,WWE,2000,Backlash,
31345325,Unforgiven-2000-11825,WWE,2000,Unforgiven 2000,
31345331,WWE-Rebellion-UK-2000-11830,WWE,2000,Rebellion 2000,
31345807,Royal-Rumble-2000-11778,WWE,2000,Royal Rumble 2000,70655/royal-rumble-2000
31354593,SummerSlam-2000-9998,WWE,2000,Summerslam 2000,
31356305,WrestleMania-2000-5538,WWE,2000,Wrestlemania XVI,135074/wrestlemania-2000
31363931,Armageddon-2000-5701,WWE,2000,Armageddon 2000,
31367907,Fully-Loaded-2000-10181,WWE,2000,Fully Loaded 2000,
31379323,Insurrextion-UK-2000-10016,WWE,2000,Insurrextion,
535821583,Raw-5948,WWE,2000,RAW 2000-06-26,
535827383,Raw-6020,WWE,2000,RAW 2000-06-19,
535827683,Raw-6004,WWE,2000,RAW 2000-06-12,
536599083,Raw-5992,WWE,2000,RAW 2000-06-05,
586133383,SmackDown-4263,WWE,2000,SmackDown 2000-06-08,
591727783,SmackDown-4427,WWE,2000,SmackDown 2000-06-01,
636043083,SmackDown-4314,WWE,2000,SmackDown 2000-06-15,
1214481983,Raw-5999,WWE,2000,RAW 2000-05-29,
31305053,Insurrextion-UK-2001-10151,WWE,2001,Insurrextion 2001,
31317757,No-Way-Out-2001-9887,WWE,2001,No Way Out 2001,
31324297,WWE-Rebellion-UK-2001-11888,WWE,2001,Rebellion 2001,
31336869,Judgment-Day-2001-11845,WWE,2001,Judgment Day 2001,
31336871,No-Mercy-2001-11795,WWE,2001,No Mercy 2001,
31339179,King-of-the-Ring-2001-11883,WWE,2001,King of the Ring 2001,
31345263,Royal-Rumble-2001-11802,WWE,2001,Royal Rumble 2001,70648/royal-rumble-2001
31348415,Backlash-2001-11882,WWE,2001,Backlash 2001,
31353599,Invasion-2001-10165,WWE,2001,WWE Invasion,
31355123,Unforgiven-2001-11743,WWE,2001,Unforgiven 2001,
31356267,SummerSlam-2001-10203,WWE,2001,Summerslam 2001,
31356605,Survivor-Series-2001-11834,WWE,2001,Survivor Series 2001,
31365257,Vengeance-2001-11097,WWE,2001,Vengeance 2001,
31599441,WrestleMania-17-5556,WWE,2001,Wrestlemania XVII - X-Seven,67167/wrestlemania-17
535771283,Raw-5933,WWE,2001,RAW 2001-06-04,
536456983,Raw-5897,WWE,2001,RAW 2001-06-18,
536941483,Raw-5887,WWE,2001,RAW 2001-06-11,
590089783,SmackDown-4784,WWE,2001,SmackDown 2001-06-07,
636109783,SmackDown-3916,WWE,2001,SmackDown 2001-06-14,
31337809,Armageddon-2002-6756,WWE,2002,Armageddon 2002,
31345297,No-Mercy-2002-11850,WWE,2002,No Mercy 2002,
31348385,Survivor-Series-2002-11843,WWE,2002,Survivor Series 2002,
31352019,WWE-Rebellion-UK-2002-11894,WWE,2002,Rebellion 2002 (SmackDown),
31352037,Insurrextion-UK-2002-10249,WWE,2002,Insurrextion 2002 (Raw),
31352065,SummerSlam-2002-10323,WWE,2002,Summerslam 2002,
31352185,Royal-Rumble-2002-11840,WWE,2002,Royal Rumble 2002,70691/royal-rumble-2002
31356687,WrestleMania-18-5527,WWE,2002,Wrestlemania XVIII - X8,67023/wrestlemania-18
31363379,No-Way-Out-2002-10004,WWE,2002,No Way Out 2002,
31365513,Unforgiven-2002-11763,WWE,2002,Unforgiven 2002,
31523051,Vengeance-2002-11192,WWE,2002,Vengeance 2002,
31523389,Backlash-2002-11886,WWE,2002,Backlash 2002,
31523619,King-of-the-Ring-2002-11739,WWE,2002,WWE King of the Ring 2002,
31524935,Judgment-Day-2002-11859,WWE,2002,WWE Judgment Day 2002,
522104383,Raw-5915,WWE,2002,RAW 2002-06-10,
522108083,Raw-5905,WWE,2002,RAW 2002-06-03,
522129283,Raw-5924,WWE,2002,RAW 2002-06-17,
636241983,SmackDown-4547,WWE,2002,SmackDown 2002-06-13,
636501183,SmackDown-4559,WWE,2002,SmackDown 2002-06-20,
642494483,SmackDown-4532,WWE,2002,SmackDown 2002-06-06,
31288919,No-Mercy-2003-11316,WWE,2003,No Mercy 2003 (SmackDown),
31292537,SummerSlam-2003-11860,WWE,2003,Summerslam 2003,
31293433,Survivor-Series-2003-11799,WWE,2003,Survivor Series 2003,
31299879,Backlash-2003-11873,WWE,2003,Backlash 2003,
31322561,Judgment-Day-2003-11864,WWE,2003,Judgment Day 2003,
31351999,Insurrextion-UK-2003-10324,WWE,2003,Insurrextion 2003 (Raw),
31352039,Bad-Blood-2003-5734,WWE,2003,Bad Blood (Raw),
31352231,Armageddon-2003-5717,WWE,2003,Armageddon 2003 (Raw),
31353939,Royal-Rumble-2003-9956,WWE,2003,Royal Rumble 2003,83950/royal-rumble-2003
31354589,Unforgiven-2003-11764,WWE,2003,Unforgiven 2003 (Raw),
31355713,Vengeance-2003-11194,WWE,2003,Vengeance 2003 (SmackDown),
31524667,WrestleMania-19-5548,WWE,2003,Wrestlemania XIX,67368/wrestlemania-19
31585691,No-Way-Out-2003-11906,WWE,2003,No Way Out 2003,
31288413,Armageddon-2004-5731,WWE,2004,Armageddon 2004 (SmackDown),
31288917,Judgment-Day-2004-11874,WWE,2004,Judgment Day 2004 (SmackDown),
31289111,No-Way-Out-2004-9123,WWE,2004,No Way Out 2004 (SmackDown),
31292533,Taboo-Tuesday-2004-9763,WWE,2004,Taboo Tuesday 2004 (Raw),
31303591,WWE-Great-American-Bash-2004-9680,WWE,2004,Great American Bash (SmackDown),
31305059,Vengeance-2004-11196,WWE,2004,Vengeance 2004 (Raw),
31317943,No-Mercy-2004-11893,WWE,2004,No Mercy 2004 (SmackDown),
31345275,Survivor-Series-2004-11808,WWE,2004,Survivor Series 2004,
31345329,Backlash-2004-11880,WWE,2004,Backlash 2004 (Raw),
31352261,SummerSlam-2004-11866,WWE,2004,Summerslam 2004,
31352311,Bad-Blood-2004-7212,WWE,2004,Bad Blood 2004 (Raw),
31355671,Unforgiven-2004-10138,WWE,2004,Unforgiven 2004 (Raw),
31356695,Royal-Rumble-2004-11851,WWE,2004,Royal Rumble 2004,70692/royal-rumble-2004
31362293,WrestleMania-20-5563,WWE,2004,Wrestlemania XX,67171/wrestlemania-20
31288911,Judgment-Day-2005-11878,WWE,2005,Judgment Day 2005 (SmackDown),
31289187,WWE-Great-American-Bash-2005-9780,WWE,2005,The Great American Bash (SmackDown),
31291027,Taboo-Tuesday-2005-9859,WWE,2005,Taboo Tuesday 2005 (Raw),
31299883,Armageddon-2005-6782,WWE,2005,Armageddon 2005 (SmackDown),
31300561,Backlash-2005-11432,WWE,2005,Backlash 2005 (Raw),
31301521,New-Years-Revolution-2005-10184,WWE,2005,New Year's Revolution 2005 (Raw),
31303277,Royal-Rumble-2005-11842,WWE,2005,Royal Rumble 2005,70697/royal-rumble-2005
31304775,No-Way-Out-2005-11911,WWE,2005,No Way Out 2005 (SmackDown),
31305371,WrestleMania-21-5580,WWE,2005,Wrestlemania 21,67164/wrestlemania-21
31352275,SummerSlam-2005-11875,WWE,2005,Summerslam 2005,
31357241,No-Mercy-2005-11898,WWE,2005,No Mercy 2005 (SmackDown),
31365101,Survivor-Series-2005-11815,WWE,2005,Survivor Series 2005,
31365159,Vengeance-2005-9698,WWE,2005,Vengeance 2005 (Raw),
31368967,Unforgiven-2005-11787,WWE,2005,Unforgiven 2005 (Raw),
31370753,ECW-One-Night-Stand-2005-9402,WWE,2005,ECW One Night Stand,
31288927,No-Way-Out-2006-11827,WWE,2006,No Way Out 2006 (SmackDown),
31289551,Cyber-Sunday-2006-11839,WWE,2006,Cyber Sunday (Raw),
31290969,Judgment-Day-2006-9187,WWE,2006,Judgment Day 2006 (SmackDown),
31290971,Royal-Rumble-2006-11849,WWE,2006,Royal Rumble 2006,70698/royal-rumble-2006
31292531,SummerSlam-2006-10273,WWE,2006,Summerslam 2006,
31299877,Backlash-2006-11881,WWE,2006,Backlash 2006 (Raw),
31299881,Armageddon-2006-5638,WWE,2006,Armageddon 2006 (SmackDown),
31301539,New-Years-Revolution-2006-11896,WWE,2006,New Year's Revolution 2006 (Raw),
31303597,Survivor-Series-2006-11821,WWE,2006,Survivor Series 2006,
31303851,Unforgiven-2006-11793,WWE,2006,Unforgiven 2006 (Raw),
31304975,Vengeance-2006-9781,WWE,2006,Vengeance 2006,
31313015,Great-American-Bash-2006-9852,WWE,2006,The Great American Bash (SmackDown),
31322549,ECW-December-to-Dismember-2006-10434,WWE,2006,ECW December To Dismember 2006,
31324317,WrestleMania-22-5597,WWE,2006,WrestleMania 22,67064/wrestlemania-22
31339151,ECW-One-Night-Stand-2006-9495,WWE,2006,ECW One Night Stand,
31378627,No-Mercy-2006-9279,WWE,2006,No Mercy 2006 (SmackDown),
33595821,Saturday-Nights-Main-Event-4005,WWE,2006,"Saturday Night's Main Event, July 2006",
33596063,Saturday-Nights-Main-Event-3994,WWE,2006,"Saturday Night's Main Event, March 2006",
1215286483,SmackDown-4754,WWE,2006,SmackDown 2006-04-14,
1215290183,SmackDown-4469,WWE,2006,SmackDown 2006-05-05,
1215382683,SmackDown-4454,WWE,2006,SmackDown 2006-04-28,
1215384583,SmackDown-4765,WWE,2006,SmackDown 2006-04-21,
1215387383,SmackDown-4478,WWE,2006,SmackDown 2006-05-12,
31288139,SummerSlam-2007-9414,WWE,2007,Summerslam 2007,
31289127,New-Years-Revolution-2007-11847,WWE,2007,New Year's Revolution 2007 (Raw),
31290963,Judgment-Day-2007-9292,WWE,2007,Judgment Day 2007,
31291023,One-Night-Stand-2007-9601,WWE,2007,One Night Stand,
31294251,Unforgiven-2007-9671,WWE,2007,Unforgiven 2007,
31294287,Vengeance-2007-9893,WWE,2007,Vengeance 2007: Night of Champions,
31296365,Survivor-Series-2007-11836,WWE,2007,Survivor Series 2007,
31299871,Backlash-2007-11188,WWE,2007,Backlash 2007,
31303253,Royal-Rumble-2007-11856,WWE,2007,Royal Rumble 2007,70700/royal-rumble-2007
31303259,Armageddon-2007-5662,WWE,2007,Armageddon 2007,
31303273,WWE-Great-American-Bash-2007-9773,WWE,2007,The Great American Bash,
31305099,No-Mercy-2007-9329,WWE,2007,No Mercy 2007,
31336875,No-Way-Out-2007-11832,WWE,2007,No Way Out 2007 (SmackDown),
31352107,Cyber-Sunday-2007-11884,WWE,2007,Cyber Sunday,
31371411,WrestleMania-23-5608,WWE,2007,WrestleMania 23: All Grown Up,67166/wrestlemania-23
31371427,SmackDown-4579,WWE,2007,SmackDown 2007-05-11,
33595325,Saturday-Nights-Main-Event-4017,WWE,2007,"Saturday Night's Main Event, June 2007",
33598607,Saturday-Nights-Main-Event-4031,WWE,2007,"Saturday Night's Main Event, August 2007",
981590783,Raw-5401,WWE,2007,RAW 2007-05-07,
31273127,Backlash-2008-11900,WWE,2008,Backlash 2008,
31277487,No-Mercy-2008-9408,WWE,2008,No Mercy 2008,
31284707,Armageddon-2008-5678,WWE,2008,Armageddon 2008,
31287989,SummerSlam-2008-9602,WWE,2008,Summerslam 2008,
31288145,No-Way-Out-2008-9265,WWE,2008,No Way Out 2008,
31288271,Royal-Rumble-2008-10141,WWE,2008,Royal Rumble 2008,70701/royal-rumble-2008
31288933,Great-American-Bash-2008-9867,WWE,2008,The Great American Bash,
31289587,WrestleMania-24-5622,WWE,2008,WrestleMania XXIV,67367/wrestlemania-24
31294195,One-Night-Stand-2008-9748,WWE,2008,One Night Stand,
31294239,Unforgiven-2008-11803,WWE,2008,Unforgiven 2008,
31294289,Survivor-Series-2008-11844,WWE,2008,Survivor Series 2008,
31296015,Night-of-Champions-2008-9740,WWE,2008,Night of Champions 2008,
31331003,Cyber-Sunday-2008-11891,WWE,2008,Cyber Sunday,
31356693,Judgment-Day-2009-9470,WWE,2008,Judgment Day 2008,
33595447,Saturday-Nights-Main-Event-7213,WWE,2008,"Saturday Night's Main Event, August 2008",
1181286983,Raw-5973,WWE,2008,RAW 2008-04-21,
1181318283,Raw-7140,WWE,2008,RAW 2008-06-30,
31275277,Hell-in-a-Cell-2009-5547,WWE,2009,Hell in a Cell 2009,
31277141,Judgment-Day-2008-9374,WWE,2009,Judgment Day 2009,
31277561,WWE-Extreme-Rules-2009-11899,WWE,2009,Extreme Rules,
31277563,WWE-The-Bash-2009-11914,WWE,2009,The Bash,
31280133,Night-of-Champions-2009-9770,WWE,2009,Night of Champions 2009,
31287991,Survivor-Series-2009-11853,WWE,2009,Survivor Series 2009,
31288285,SummerSlam-2009-9759,WWE,2009,Summerslam 2009,
31288345,Royal-Rumble-2009-11794,WWE,2009,Royal Rumble 2009,70696/royal-rumble-2009
31293439,WWE-Bragging-Rights-2009-5755,WWE,2009,Bragging Rights,
31294249,TLC-Tables-Ladders-and-Chairs-2009-6363,WWE,2009,"TLC - Tables, Ladders and Chairs",
31305869,WrestleMania-25-5526,WWE,2009,WrestleMania XXV,67168/wrestlemania-25
31340363,Backlash-2009-11901,WWE,2009,Backlash 2009,
31342163,WWE-Breaking-Point-2009-11146,WWE,2009,Breaking Point,
31354701,No-Way-Out-2009-9306,WWE,2009,No Way Out 2009,
31273101,Fatal-4-Way-2010-9411,WWE,2010,Fatal 4-Way,
31274225,Elimination-Chamber-2010-11814,WWE,2010,Elimination Chamber 2010,
31274227,WWE-Bragging-Rights-2010-5642,WWE,2010,Bragging Rights,
31274247,WWE-Extreme-Rules-2010-11861,WWE,2010,Extreme Rules,
31277317,Money-in-the-Bank-2010-5634,WWE,2010,Money In The Bank,
31287423,Night-of-Champions-2010-9806,WWE,2010,Night of Champions 2010,
31288319,Survivor-Series-2010-11858,WWE,2010,Survivor Series 2010,
31288351,Over-the-Limit-2010-10019,WWE,2010,WWE Over The Limit,
31288935,TLC-Tables-Ladders-and-Chairs-2010-6717,WWE,2010,"TLC - Tables, Ladders and Chairs 2010",
31294193,SummerSlam-2010-9900,WWE,2010,Summerslam 2010,
31294203,WrestleMania-26-5541,WWE,2010,WrestleMania XXVI,67060/wrestlemania-26
31357369,Hell-in-a-Cell-2010-5564,WWE,2010,Hell in a Cell 2010,
31362289,Royal-Rumble-2010-11804,WWE,2010,Royal Rumble 2010,70694/royal-rumble-2010
1214293183,Raw-6693,WWE,2010,RAW 2010-11-22,
1214294883,Raw-6092,WWE,2010,RAW 2010-11-29,
1223585983,SmackDown-4482,WWE,2010,SmackDown 2010-04-02,
1224094583,SmackDown-5013,WWE,2010,SmackDown 2010-11-26,
31274229,WWE-Capitol-Punishment-2011-11854,WWE,2011,Capitol Punishment,
31274231,Elimination-Chamber-2011-11909,WWE,2011,Elimination Chamber 2011,
31277139,Hell-in-a-Cell-2011-7048,WWE,2011,Hell in a Cell 2011,
31277143,WWE-Extreme-Rules-2011-11805,WWE,2011,Extreme Rules,
31277667,Night-of-Champions-2011-9833,WWE,2011,Night of Champions 2011,
31287925,SummerSlam-2011-10049,WWE,2011,Summerslam 2011,
31288283,Over-the-Limit-2011-10136,WWE,2011,WWE Over The Limit,
31288941,TLC-Tables-Ladders-and-Chairs-2011-6374,WWE,2011,"TLC - Tables, Ladders and Chairs 2011",
31294205,WrestleMania-27-5557,WWE,2011,WrestleMania XXVII,67063/wrestlemania-27
31294295,Survivor-Series-2011-11833,WWE,2011,Survivor Series 2011,
31296115,Vengeance-2011-10002,WWE,2011,Vengeance 2011,
31301541,Royal-Rumble-2011-11811,WWE,2011,Royal Rumble 2011,70788/royal-rumble-2011
31359911,Money-in-the-Bank-2011-7146,WWE,2011,Money in the Bank,
1214578383,Raw-6721,WWE,2011,RAW 2011-07-25,
31277509,WWE-Extreme-Rules-2012-11885,WWE,2012,Extreme Rules,
31277565,No-Way-Out-2012-9336,WWE,2012,No Way out,
31280127,Survivor-Series-2012-11841,WWE,2012,Survivor Series 2012,
31288929,TLC-Tables-Ladders-and-Chairs-2012-6389,WWE,2012,"TLC - Tables, Ladders and Chairs 2012",
31294231,WrestleMania-28-5575,WWE,2012,WrestleMania XXVIII,67165/wrestlemania-28
31294245,Over-the-Limit-2012-10246,WWE,2012,Over the Limit,
31294291,Royal-Rumble-2012-11822,WWE,2012,Royal Rumble 2012,70699/royal-rumble-2012
31294293,SummerSlam-2012-10226,WWE,2012,Summerslam 2012,
31303275,Elimination-Chamber-2012-11904,WWE,2012,Elimination Chamber 2012,
31319249,Raw-6754,WWE,2012,RAW 2012-07-23,
31340257,Night-of-Champions-2012-9940,WWE,2012,Night of Champions 2012,
31342173,Hell-in-a-Cell-2012-5579,WWE,2012,Hell in a Cell 2012,
31345257,Money-in-the-Bank-2012-7156,WWE,2012,Money in the Bank,
31277145,Night-of-Champions-2013-10066,WWE,2013,Night of Champions 2013,
31280129,SummerSlam-2013-10406,WWE,2013,Summerslam 2013,
31284675,WWE-Battleground-2013-6808,WWE,2013,Battleground,
31288931,Survivor-Series-2013-11848,WWE,2013,Survivor Series 2013,
31288937,Royal-Rumble-2013-11779,WWE,2013,Royal Rumble 2013,83954/royal-rumble-2013
31289075,WWE-Payback-2013-11852,WWE,2013,Payback,
31289579,WrestleMania-29-5589,WWE,2013,WrestleMania XXIX,67061/wrestlemania-29
31313017,Hell-in-a-Cell-2013-5592,WWE,2013,Hell in a Cell 2013,
31316163,TLC-Tables-Ladders-and-Chairs-2013-6739,WWE,2013,"TLC - Tables, Ladders and Chairs 2013",
31324299,Raw-6801,WWE,2013,RAW 2013-04-08,
31326699,Raw-6795,WWE,2013,RAW 2013-10-28,
31345243,Money-in-the-Bank-2013-5657,WWE,2013,Money in the Bank,
31350177,Elimination-Chamber-2013-11908,WWE,2013,Elimination Chamber 2013,
31357435,WWE-Extreme-Rules-2013-11189,WWE,2013,Extreme Rules,
31392017,Royal-Rumble-2014-1765,WWE,2014,Royal Rumble 2014,20331/royal-rumble-2014
31678253,Elimination-Chamber-2014-11903,WWE,2014,Elimination Chamber 2014,
31920091,WrestleMania-30-95219,WWE,2014,WrestleMania XXX,67369/wrestlemania-30
31973929,/program/WrestleMania-30-Kickoff-Show-12506,WWE,2014,WrestleMania XXX pre-show,
32680887,/program/Extreme-Rules-2014-Kickoff-Show-12498,WWE,2014,Extreme Rules pre-show,
32714887,WWE-Extreme-Rules-2014-11210,WWE,2014,Extreme Rules,
33397847,WWE-Payback-2014-10388,WWE,2014,Payback,
33460663,/program/Payback-2014-Kickoff-Show-12507,WWE,2014,Payback pre-show,
34230589,Money-in-the-Bank-2014-5675,WWE,2014,Money in the Bank,
34711531,/program/WWE-Battleground-2014-Kickoff-Show-12072,WWE,2014,Battleground 2014 pre-show,
34716371,WWE-Battleground-2014-5703,WWE,2014,Battleground,
35358449,/program/SummerSlam-2014-Kickoff-Show-12120,WWE,2014,Summerslam 2014 pre-show,
35548257,SummerSlam-2014-11203,WWE,2014,Summerslam 2014,
36581891,Night-of-Champions-2014-10182,WWE,2014,Night of Champions 2014,
36847649,/program/Hell-in-a-Cell-2014-Kickoff-Show-12033,WWE,2014,Hell in a Cell 2014 pre-show,
36875215,Hell-in-a-Cell-2014-4956,WWE,2014,Hell in a Cell 2014,
36950041,/program/Survivor-Series-2014-Kickoff-Show-12214,WWE,2014,Survivor Series 2014 pre-show,
36986389,Survivor-Series-2014-10028,WWE,2014,Survivor Series 2014,
37045715,/program/TLCS-2014-Kickoff-12496,WWE,2014,TLC(S) 2014 pre-show,
37056067,TLC-Tables-Ladders-Chairs-and-Stairs-2014-6755,WWE,2014,"TLC - Tables, Ladders, Chairs (and Stairs) 2014",
37161153,Royal-Rumble-2015-1771,WWE,2015,Royal Rumble 2015,87647/royal-rumble-2015
37187553,/program/Royal-Rumble-2015-Kickoff-Show-95202,WWE,2015,Royal Rumble pre-show,
38424783,WWE-Fastlane-2015-9986,WWE,2015,Fastlane,
55572483,/program/WrestleMania-31-Kickoff-Show-12503,WWE,2015,Wrestlemania 31 pre-show,
57482783,WrestleMania-31-1762,WWE,2015,WrestleMania XXXI,67170/wrestlemania-31
85793383,/program/Extreme-Rules-2015-Kickoff-Show-12162,WWE,2015,Extreme Rules pre-show,
91232083,WWE-Extreme-Rules-2015-11211,WWE,2015,Extreme Rules,
92583283,/program/King-of-the-Ring-Live-95209,WWE,2015,WWE King of the Ring 2015,
116218283,/program/Payback-2015-Kickoff-Show-12508,WWE,2015,Payback pre-show,
120851083,WWE-Payback-2015-11202,WWE,2015,Payback,
120862083,Raw-6914,WWE,2015,RAW 2015-04-27,
135102583,/program/Elimination-Chamber-2015-Kickoff-Show-12183,WWE,2015,Elimination Chamber pre-show,
140527683,Elimination-Chamber-2015-1783,WWE,2015,Elimination Chamber 2015,
156996383,/program/Money-in-the-Bank-2015-Kickoff-Show-11993,WWE,2015,Money In The Bank pre-show,
157002383,Money-in-the-Bank-2015-7166,WWE,2015,Money in the Bank,
224466983,/program/Beast-in-the-East-12347,WWE,2015,The Beast in the East,
263552183,/program/WWE-Battleground-2015-Kickoff-Show-12079,WWE,2015,Battleground 2015 pre-show,
274459983,WWE-Battleground-2015-7383,WWE,2015,Battleground,
406459383,SummerSlam-2015-11208,WWE,2015,Summerslam 2015,
487217383,Night-of-Champions-2015-10274,WWE,2015,Night of Champions 2015,
513773583,/program/WWE-Live-From-MSG-2015-95207,WWE,2015,Live from MSG,
525510283,/program/Hell-in-a-Cell-2015-Kickoff-Show-12042,WWE,2015,Hell in a Cell 2015 pre-show,
525510583,Hell-in-a-Cell-2015-5619,WWE,2015,Hell in a Cell 2015,
528418483,This-Week-in-WWE-10996,WWE,2015,This Week 2015-11-07,
531252383,Survivor-Series-2015-10179,WWE,2015,Survivor Series 2015,
532568083,Raw-7014,WWE,2015,RAW 2015-11-09,
532577683,SmackDown-4010,WWE,2015,SmackDown 2015-11-12,
532896183,Raw-7025,WWE,2015,RAW 2015-11-16,
534075383,/program/TLC-Tables-Ladders-and-Chairs-2015-Kickoff-12213,WWE,2015,TLC 2015 pre-show,
534076683,TLC-Tables-Ladders-and-Chairs-2015-6303,WWE,2015,"TLC - Tables, Ladders and Chairs 2015",
638566583,/program/Payback-2016-Kickoff-Show-11963,WWE,2016,Payback pre-show,
539767183,/program/Royal-Rumble-2016-Kickoff-Show-12239,WWE,2016,Royal Rumble pre-show,
539767983,Royal-Rumble-2016-1776,WWE,2016,Royal Rumble 2016,70702/royal-rumble-2016
543568683,/program/Fastlane-2016-Kickoff-Show-12170,WWE,2016,Fastlane pre-show,
543568883,WWE-Fastlane-2016-1773,WWE,2016,Fastlane,
551511583,WWE-Roadblock-2016-10684,WWE,2016,Roadblock,
569243383,/program/WrestleMania-32-Kickoff-Show-12174,WWE,2016,Wrestlemania 32 pre-show,84549/wrestlemania-32-kickoff-show-2016-04-03
569259683,WrestleMania-32-1811,WWE,2016,WrestleMania XXXII,67461/wrestlemania-32
648782183,WWE-Payback-2016-11855,WWE,2016,Payback,
716964983,WWE-Extreme-Rules-2016-11788,WWE,2016,Extreme Rules,
728187683,/program/Extreme-Rules-2016-Kickoff-Show-12184,WWE,2016,Extreme Rules pre-show,
821280183,/program/Money-in-the-Bank-2016-Kickoff-Show-12007,WWE,2016,Money In The Bank pre-show,
821280783,Money-in-the-Bank-2016-7370,WWE,2016,Money in the Bank,
924921083,Week-1-10392,WWE,2016,Cruiserweight Classic 2016-07-13,
948453083,Week-2-10407,WWE,2016,Cruiserweight Classic 2016-07-20,
955679683,/program/Battleground-2016-Kickoff-Show-12082,WWE,2016,Battleground 2016 pre-show,
955683083,WWE-Battleground-2016-7390,WWE,2016,Battleground,
977705083,Week-3-10424,WWE,2016,Cruiserweight Classic 2016-07-27,
1004183583,Week-4-10440,WWE,2016,Cruiserweight Classic 2016-08-03,
1033746783,Week-5-10453,WWE,2016,Cruiserweight Classic 2016-08-10,
1061073483,Week-6-10469,WWE,2016,Cruiserweight Classic 2016-08-17,
1065166583,/program/SummerSlam-2016-Kickoff-Show-12194,WWE,2016,Summerslam 2016 pre-show,
1068937183,SummerSlam-2016-11889,WWE,2016,Summerslam 2016,
1089859583,Week-7-10485,WWE,2016,Cruiserweight Classic 2016-08-24,
1118866183,Week-8-10499,WWE,2016,Cruiserweight Classic 2016-08-31,
1147019783,Week-9-10513,WWE,2016,Cruiserweight Classic 2016-09-07,
1151813083,/program/Backlash-2016-Kickoff-Show-11933,WWE,2016,Backlash 2016 pre-show,
1151813883,Backlash-2016-11895,WWE,2016,Backlash 2016 (SmackDown),
1164966383,SmackDown-3981,WWE,2016,Smackdown 2016-08-23,
1164986283,Week-10-Finals-10529,WWE,2016,Cruiserweight Classic 2016,
1165062183,SmackDown-3997,WWE,2016,SmackDown 2016-08-30,
1179587483,SmackDown-4032,WWE,2016,Smackdown 2016-09-06,
1181318683,/program/Clash-of-Champions-2016-Kickoff-Show-12008,WWE,2016,Clash of Champions 2016 pre-show,
1188965783,Clash-of-Champions-2016-10390,WWE,2016,Clash of Champions 2016 (Raw),
1203064483,/program/No-Mercy-2016-Kickoff-Show-12048,WWE,2016,No Mercy 2016 pre-show,
1203066483,No-Mercy-2016-9449,WWE,2016,No Mercy 2016 (SmackDown),
1209521383,/program/Hell-in-a-Cell-2016-Kickoff-Show-12047,WWE,2016,Hell in a Cell 2016 pre-show,
1210386483,Hell-in-a-Cell-2016-7391,WWE,2016,Hell in a Cell (Raw),
1212970983,/program/Survivor-Series-2016-Kickoff-Show-12226,WWE,2016,Survivor Series 2016 pre-show,
1212971383,Survivor-Series-2016-10271,WWE,2016,Survivor Series 2016,
1214479783,/program/TLC-Tables-Ladders-and-Chairs-2016-Kickoff-12215,WWE,2016,TLC 2016 pre-show,
1214480483,TLC-Tables-Ladders-and-Chairs-2016-6774,WWE,2016,"TLC - Tables, Ladders and Chairs 2016 (SmackDown)",
1216142483,/program/Roadblock-End-of-the-Line-Kickoff-Show-11962,WWE,2016,Roadblock: End of the Line pre-show,
1216143083,Roadblock-End-of-the-Line-2016-11791,WWE,2016,Roadblock: End of the Line (Raw),
1627365383,/program/WWE-Battleground-2017-Kickoff-Show-12085,WWE,2017,Battleground 2017 pre-show,
1219563983,United-Kingdom-Championship-Tournament-Part-1-94332,WWE,2017,United Kingdom Championship tournament part I,
1219724383,United-Kingdom-Championship-Tournament-Part-2-12676,WWE,2017,United Kingdom Championship tournament part II,
1221426183,/program/Royal-Rumble-2017-Kickoff-Show-12054,WWE,2017,Royal Rumble pre-show,
1221432183,Royal-Rumble-2017-1780,WWE,2017,Royal Rumble 2017,70703/royal-rumble-2017
1223078683,/program/Elimination-Chamber-2017-Kickoff-Show-12201,WWE,2017,Elimination Chamber pre-show,
1223552483,Elimination-Chamber-2017-1761,WWE,2017,Elimination Chamber 2017 (SmackDown),
1229270983,/program/Fastlane-2017-Kickoff-Show-12181,WWE,2017,Fastlane pre-show,
1229274583,WWE-Fastlane-2017-1778,WWE,2017,Fastlane (Raw),
1252072283,/program/WrestleMania-33-Kickoff-Show-12175,WWE,2017,Wrestlemania 33 pre-show,84537/wrestlemania-33-kickoff-show-2017-04-02
1252266283,WrestleMania-33-1768,WWE,2017,WrestleMania XXXIII,67126/wrestlemania-33
